sale_id,sale_date,store_id,product_id,quantity,revenue
4042,2026-07-03,S02,P029,10,2490.0
4043,2026-07-03,S02,P030,2,398.0
4044,2026-07-03,S02,P031,1,699.0
4045,2026-07-03,S02,P032,7,2443.0
4046,2026-07-03,S02,P033,2,398.0
4047,2026-07-03,S02,P034,4,316.0
4048,2026-07-03,S02,P035,6,354.0
4049,2026-07-03,S02,P037,4,596.0
4050,2026-07-03,S02,P038,2,498.0
4051,2026-07-03,S02,P040,1,449.0
4052,2026-07-03,S03,P001,8,7192.0
4053,2026-07-03,S03,P002,4,5996.0
4054,2026-07-03,S03,P003,2,2598.0
4055,2026-07-03,S03,P004,6,1494.0
4056,2026-07-03,S03,P005,10,1990.0
4057,2026-07-03,S03,P006,8,6392.0
4058,2026-07-03,S03,P007,2,2598.0
4059,2026-07-03,S03,P008,1,699.0
4060,2026-07-03,S03,P009,1,2499.0
4061,2026-07-03,S03,P010,4,3596.0
4062,2026-07-03,S03,P011,5,7995.0
4063,2026-07-03,S03,P012,2,3798.0
4064,2026-07-03,S03,P014,9,2691.0
4065,2026-07-03,S03,P019,4,1996.0
4066,2026-07-03,S03,P020,4,1396.0
4067,2026-07-03,S03,P021,6,594.0
4068,2026-07-03,S03,P023,4,996.0
4069,2026-07-03,S03,P024,1,1299.0
4070,2026-07-03,S03,P025,4,1396.0
4071,2026-07-03,S03,P027,1,599.0
4072,2026-07-03,S03,P028,2,598.0
4073,2026-07-03,S03,P029,6,1494.0
4074,2026-07-03,S03,P030,8,1592.0
4075,2026-07-03,S03,P032,2,698.0
4076,2026-07-03,S03,P033,2,398.0
4077,2026-07-03,S03,P034,2,158.0
4078,2026-07-03,S03,P035,6,354.0
4079,2026-07-03,S03,P036,2,258.0
4080,2026-07-03,S03,P037,5,745.0
4081,2026-07-03,S03,P038,2,498.0
4082,2026-07-03,S03,P039,1,29.0
4083,2026-07-03,S03,P040,5,2245.0
4084,2026-07-03,S04,P001,4,3596.0
4085,2026-07-03,S04,P002,2,2998.0
4086,2026-07-03,S04,P003,5,6495.0
4087,2026-07-03,S04,P004,6,1494.0
4088,2026-07-03,S04,P005,6,1194.0
4089,2026-07-03,S04,P006,3,2397.0
4090,2026-07-03,S04,P007,3,3897.0
4091,2026-07-03,S04,P008,1,699.0
4092,2026-07-03,S04,P009,2,4998.0
4093,2026-07-03,S04,P010,3,2697.0
4094,2026-07-03,S04,P011,7,11193.0
4095,2026-07-03,S04,P012,3,5697.0
4096,2026-07-03,S04,P014,9,2691.0
4097,2026-07-03,S04,P015,3,16497.0
4098,2026-07-03,S04,P019,3,1497.0
4099,2026-07-03,S04,P020,3,1047.0
4100,2026-07-03,S04,P021,5,495.0
4101,2026-07-03,S04,P022,2,798.0
4102,2026-07-03,S04,P023,4,996.0
4103,2026-07-03,S04,P025,3,1047.0
4104,2026-07-03,S04,P027,2,1198.0
4105,2026-07-03,S04,P028,4,1196.0
4106,2026-07-03,S04,P029,7,1743.0
4107,2026-07-03,S04,P030,4,796.0
4108,2026-07-03,S04,P031,3,2097.0
4109,2026-07-03,S04,P032,2,698.0
4110,2026-07-03,S04,P033,2,398.0
4111,2026-07-03,S04,P034,5,395.0
4112,2026-07-03,S04,P035,2,118.0
4113,2026-07-03,S04,P036,1,129.0
4114,2026-07-03,S04,P037,4,596.0
4115,2026-07-03,S04,P038,2,498.0
4116,2026-07-03,S04,P039,1,29.0
4117,2026-07-03,S04,P040,2,898.0
4118,2026-07-03,S05,P001,3,2697.0
4119,2026-07-03,S05,P002,2,2998.0
4120,2026-07-03,S05,P003,1,1299.0
4121,2026-07-03,S05,P004,6,1494.0
4122,2026-07-03,S05,P005,3,597.0
4123,2026-07-03,S05,P006,5,3995.0
4124,2026-07-03,S05,P008,1,699.0
4125,2026-07-03,S05,P009,1,2499.0
4126,2026-07-03,S05,P010,1,899.0
4127,2026-07-03,S05,P011,1,1599.0
4128,2026-07-03,S05,P012,1,1899.0
4129,2026-07-03,S05,P014,5,1495.0
4130,2026-07-03,S05,P019,1,499.0
4131,2026-07-03,S05,P020,2,698.0
4132,2026-07-03,S05,P021,3,297.0
4133,2026-07-03,S05,P023,2,498.0
4134,2026-07-03,S05,P025,1,349.0
4135,2026-07-03,S05,P026,1,799.0
4136,2026-07-03,S05,P028,2,598.0
4137,2026-07-03,S05,P029,3,747.0
4138,2026-07-03,S05,P030,7,1393.0
4139,2026-07-03,S05,P032,1,349.0
4140,2026-07-03,S05,P034,8,632.0
4141,2026-07-03,S05,P036,5,645.0
4142,2026-07-03,S05,P037,3,447.0
4143,2026-07-03,S05,P040,2,898.0
4144,2026-07-04,S01,P001,5,4495.0
4145,2026-07-04,S01,P002,4,5996.0
4146,2026-07-04,S01,P003,3,3897.0
4147,2026-07-04,S01,P004,3,747.0
4148,2026-07-04,S01,P005,4,796.0
4149,2026-07-04,S01,P006,9,7191.0
4150,2026-07-04,S01,P007,1,1299.0
4151,2026-07-04,S01,P009,2,4998.0
4152,2026-07-04,S01,P010,4,3596.0
4153,2026-07-04,S01,P011,4,6396.0
4154,2026-07-04,S01,P012,3,5697.0
4155,2026-07-04,S01,P013,1,3999.0
4156,2026-07-04,S01,P014,7,2093.0
4157,2026-07-04,S01,P015,1,5499.0
4158,2026-07-04,S01,P019,2,998.0
4159,2026-07-04,S01,P020,6,2094.0
4160,2026-07-04,S01,P021,13,1287.0
4161,2026-07-04,S01,P022,1,399.0
4162,2026-07-04,S01,P023,2,498.0
4163,2026-07-04,S01,P024,2,2598.0
4164,2026-07-04,S01,P025,4,1396.0
4165,2026-07-04,S01,P028,4,1196.0
4166,2026-07-04,S01,P029,7,1743.0
4167,2026-07-04,S01,P030,8,1592.0
4168,2026-07-04,S01,P031,4,2796.0
4169,2026-07-04,S01,P032,3,1047.0
4170,2026-07-04,S01,P033,2,398.0
4171,2026-07-04,S01,P034,4,316.0
4172,2026-07-04,S01,P035,9,531.0
4173,2026-07-04,S01,P036,2,258.0
4174,2026-07-04,S01,P037,5,745.0
4175,2026-07-04,S01,P038,2,498.0
4176,2026-07-04,S01,P040,2,898.0
4177,2026-07-04,S02,P001,4,3596.0
4178,2026-07-04,S02,P002,4,5996.0
4179,2026-07-04,S02,P004,2,498.0
4180,2026-07-04,S02,P005,5,995.0
4181,2026-07-04,S02,P006,8,6392.0
4182,2026-07-04,S02,P007,5,6495.0
4183,2026-07-04,S02,P009,3,7497.0
4184,2026-07-04,S02,P010,4,3596.0
4185,2026-07-04,S02,P011,3,4797.0
4186,2026-07-04,S02,P012,3,5697.0
4187,2026-07-04,S02,P013,2,7998.0
4188,2026-07-04,S02,P014,1,299.0
4189,2026-07-04,S02,P016,1,7499.0
4190,2026-07-04,S02,P019,4,1996.0
4191,2026-07-04,S02,P020,1,349.0
4192,2026-07-04,S02,P021,6,594.0
4193,2026-07-04,S02,P022,2,798.0
4194,2026-07-04,S02,P023,5,1245.0
4195,2026-07-04,S02,P024,4,5196.0
4196,2026-07-04,S02,P025,4,1396.0
4197,2026-07-04,S02,P027,2,1198.0
4198,2026-07-04,S02,P028,1,299.0
4199,2026-07-04,S02,P029,10,2490.0
4200,2026-07-04,S02,P030,7,1393.0
4201,2026-07-04,S02,P032,6,2094.0
4202,2026-07-04,S02,P033,3,597.0
4203,2026-07-04,S02,P034,8,632.0
4204,2026-07-04,S02,P035,4,236.0
4205,2026-07-04,S02,P036,3,387.0
4206,2026-07-04,S02,P037,6,894.0
4207,2026-07-04,S02,P038,3,747.0
4208,2026-07-04,S02,P039,2,58.0
4209,2026-07-04,S02,P040,2,898.0
4210,2026-07-04,S03,P001,7,6293.0
4211,2026-07-04,S03,P002,3,4497.0
4212,2026-07-04,S03,P003,3,3897.0
4213,2026-07-04,S03,P004,5,1245.0
4214,2026-07-04,S03,P005,13,2587.0
4215,2026-07-04,S03,P006,13,10387.0
4216,2026-07-04,S03,P007,4,5196.0
4217,2026-07-04,S03,P008,1,699.0
4218,2026-07-04,S03,P009,4,9996.0
4219,2026-07-04,S03,P010,5,4495.0
4220,2026-07-04,S03,P011,7,11193.0
4221,2026-07-04,S03,P012,2,3798.0
4222,2026-07-04,S03,P013,1,3999.0
4223,2026-07-04,S03,P014,4,1196.0
4224,2026-07-04,S03,P019,2,998.0
4225,2026-07-04,S03,P020,2,698.0
4226,2026-07-04,S03,P021,7,693.0
4227,2026-07-04,S03,P022,6,2394.0
4228,2026-07-04,S03,P023,3,747.0
4229,2026-07-04,S03,P024,3,3897.0
4230,2026-07-04,S03,P025,3,1047.0
4231,2026-07-04,S03,P027,1,599.0
4232,2026-07-04,S03,P028,2,598.0
4233,2026-07-04,S03,P029,10,2490.0
4234,2026-07-04,S03,P030,7,1393.0
4235,2026-07-04,S03,P031,3,2097.0
4236,2026-07-04,S03,P032,4,1396.0
4237,2026-07-04,S03,P033,2,398.0
4238,2026-07-04,S03,P034,13,1027.0
4239,2026-07-04,S03,P035,6,354.0
4240,2026-07-04,S03,P036,3,387.0
4241,2026-07-04,S03,P037,2,298.0
4242,2026-07-04,S03,P038,1,249.0
4243,2026-07-04,S03,P039,2,58.0
4244,2026-07-04,S03,P040,3,1347.0
4245,2026-07-04,S04,P001,5,4495.0
4246,2026-07-04,S04,P002,2,2998.0
4247,2026-07-04,S04,P003,4,5196.0
4248,2026-07-04,S04,P004,5,1245.0
4249,2026-07-04,S04,P005,9,1791.0
4250,2026-07-04,S04,P006,7,5593.0
4251,2026-07-04,S04,P007,2,2598.0
4252,2026-07-04,S04,P008,1,699.0
4253,2026-07-04,S04,P009,4,9996.0
4254,2026-07-04,S04,P010,1,899.0
4255,2026-07-04,S04,P011,4,6396.0
4256,2026-07-04,S04,P013,1,3999.0
4257,2026-07-04,S04,P014,3,897.0
4258,2026-07-04,S04,P016,1,7499.0
4259,2026-07-04,S04,P019,4,1996.0
4260,2026-07-04,S04,P020,4,1396.0
4261,2026-07-04,S04,P021,3,297.0
4262,2026-07-04,S04,P022,2,798.0
4263,2026-07-04,S04,P024,1,1299.0
4264,2026-07-04,S04,P025,1,349.0
4265,2026-07-04,S04,P026,2,1598.0
4266,2026-07-04,S04,P027,3,1797.0
4267,2026-07-04,S04,P028,2,598.0
4268,2026-07-04,S04,P029,4,996.0
4269,2026-07-04,S04,P030,4,796.0
4270,2026-07-04,S04,P031,5,3495.0
4271,2026-07-04,S04,P032,3,1047.0
4272,2026-07-04,S04,P033,3,597.0
4273,2026-07-04,S04,P034,11,869.0
4274,2026-07-04,S04,P035,3,177.0
4275,2026-07-04,S04,P037,4,596.0
4276,2026-07-04,S04,P038,1,249.0
4277,2026-07-04,S04,P039,3,87.0
4278,2026-07-04,S04,P040,1,449.0
4279,2026-07-04,S05,P001,4,3596.0
4280,2026-07-04,S05,P002,2,2998.0
4281,2026-07-04,S05,P003,1,1299.0
4282,2026-07-04,S05,P004,4,996.0
4283,2026-07-04,S05,P005,2,398.0
4284,2026-07-04,S05,P006,1,799.0
4285,2026-07-04,S05,P007,2,2598.0
4286,2026-07-04,S05,P008,1,699.0
4287,2026-07-04,S05,P010,2,1798.0
4288,2026-07-04,S05,P011,2,3198.0
4289,2026-07-04,S05,P013,1,3999.0
4290,2026-07-04,S05,P014,3,897.0
4291,2026-07-04,S05,P018,1,8999.0
4292,2026-07-04,S05,P019,5,2495.0
4293,2026-07-04,S05,P020,2,698.0
4294,2026-07-04,S05,P021,2,198.0
4295,2026-07-04,S05,P023,1,249.0
4296,2026-07-04,S05,P025,3,1047.0
4297,2026-07-04,S05,P027,1,599.0
4298,2026-07-04,S05,P028,2,598.0
4299,2026-07-04,S05,P029,2,498.0
4300,2026-07-04,S05,P030,4,796.0
4301,2026-07-04,S05,P031,2,1398.0
4302,2026-07-04,S05,P032,3,1047.0
4303,2026-07-04,S05,P033,1,199.0
4304,2026-07-04,S05,P034,3,237.0
4305,2026-07-04,S05,P035,4,236.0
4306,2026-07-04,S05,P036,3,387.0
4307,2026-07-04,S05,P037,1,149.0
4308,2026-07-04,S05,P038,2,498.0
4309,2026-07-04,S05,P040,1,449.0
4310,2026-07-05,S01,P001,3,2697.0
4311,2026-07-05,S01,P002,5,7495.0
4312,2026-07-05,S01,P003,2,2598.0
4313,2026-07-05,S01,P004,3,747.0
4314,2026-07-05,S01,P005,5,995.0
4315,2026-07-05,S01,P007,2,2598.0
4316,2026-07-05,S01,P008,2,1398.0
4317,2026-07-05,S01,P009,4,9996.0
4318,2026-07-05,S01,P010,5,4495.0
4319,2026-07-05,S01,P011,7,11193.0
4320,2026-07-05,S01,P012,1,1899.0
4321,2026-07-05,S01,P013,2,7998.0
4322,2026-07-05,S01,P014,4,1196.0
4323,2026-07-05,S01,P016,1,7499.0
4324,2026-07-05,S01,P019,2,998.0
4325,2026-07-05,S01,P020,1,349.0
4326,2026-07-05,S01,P021,13,1287.0
4327,2026-07-05,S01,P022,1,399.0
4328,2026-07-05,S01,P023,3,747.0
4329,2026-07-05,S01,P024,2,2598.0
4330,2026-07-05,S01,P025,2,698.0
4331,2026-07-05,S01,P027,1,599.0
4332,2026-07-05,S01,P028,2,598.0
4333,2026-07-05,S01,P029,13,3237.0
4334,2026-07-05,S01,P030,1,199.0
4335,2026-07-05,S01,P031,1,699.0
4336,2026-07-05,S01,P032,3,1047.0
4337,2026-07-05,S01,P033,2,398.0
4338,2026-07-05,S01,P034,7,553.0
4339,2026-07-05,S01,P035,4,236.0
4340,2026-07-05,S01,P036,1,129.0
4341,2026-07-05,S01,P037,3,447.0
4342,2026-07-05,S01,P039,3,87.0
4343,2026-07-05,S02,P001,3,2697.0
4344,2026-07-05,S02,P003,4,5196.0
4345,2026-07-05,S02,P004,2,498.0
4346,2026-07-05,S02,P005,4,796.0
4347,2026-07-05,S02,P006,13,10387.0
4348,2026-07-05,S02,P007,5,6495.0
4349,2026-07-05,S02,P009,2,4998.0
4350,2026-07-05,S02,P010,5,4495.0
4351,2026-07-05,S02,P011,4,6396.0
4352,2026-07-05,S02,P012,3,5697.0
4353,2026-07-05,S02,P013,2,7998.0
4354,2026-07-05,S02,P014,4,1196.0
4355,2026-07-05,S02,P015,1,5499.0
4356,2026-07-05,S02,P016,1,7499.0
4357,2026-07-05,S02,P019,2,998.0
4358,2026-07-05,S02,P020,10,3490.0
4359,2026-07-05,S02,P021,8,792.0
4360,2026-07-05,S02,P022,1,399.0
4361,2026-07-05,S02,P023,4,996.0
4362,2026-07-05,S02,P024,5,6495.0
4363,2026-07-05,S02,P025,3,1047.0
4364,2026-07-05,S02,P027,1,599.0
4365,2026-07-05,S02,P028,1,299.0
4366,2026-07-05,S02,P029,8,1992.0
4367,2026-07-05,S02,P030,9,1791.0
4368,2026-07-05,S02,P032,2,698.0
4369,2026-07-05,S02,P033,1,199.0
4370,2026-07-05,S02,P034,3,237.0
4371,2026-07-05,S02,P035,5,295.0
4372,2026-07-05,S02,P036,2,258.0
4373,2026-07-05,S02,P037,4,596.0
4374,2026-07-05,S02,P040,1,449.0
4375,2026-07-05,S03,P001,1,899.0
4376,2026-07-05,S03,P003,6,7794.0
4377,2026-07-05,S03,P004,5,1245.0
4378,2026-07-05,S03,P005,4,796.0
4379,2026-07-05,S03,P006,13,10387.0
4380,2026-07-05,S03,P007,1,1299.0
4381,2026-07-05,S03,P008,4,2796.0
4382,2026-07-05,S03,P009,2,4998.0
4383,2026-07-05,S03,P010,2,1798.0
4384,2026-07-05,S03,P011,3,4797.0
4385,2026-07-05,S03,P012,1,1899.0
4386,2026-07-05,S03,P014,11,3289.0
4387,2026-07-05,S03,P015,1,5499.0
4388,2026-07-05,S03,P016,1,7499.0
4389,2026-07-05,S03,P018,1,8999.0
4390,2026-07-05,S03,P019,3,1497.0
4391,2026-07-05,S03,P020,3,1047.0
4392,2026-07-05,S03,P021,8,792.0
4393,2026-07-05,S03,P022,2,798.0
4394,2026-07-05,S03,P023,6,1494.0
4395,2026-07-05,S03,P024,3,3897.0
4396,2026-07-05,S03,P025,5,1745.0
4397,2026-07-05,S03,P026,1,799.0
4398,2026-07-05,S03,P027,1,599.0
4399,2026-07-05,S03,P028,2,598.0
4400,2026-07-05,S03,P029,7,1743.0
4401,2026-07-05,S03,P030,11,2189.0
4402,2026-07-05,S03,P031,2,1398.0
4403,2026-07-05,S03,P032,3,1047.0
4404,2026-07-05,S03,P033,6,1194.0
4405,2026-07-05,S03,P034,10,790.0
4406,2026-07-05,S03,P035,3,177.0
4407,2026-07-05,S03,P036,1,129.0
4408,2026-07-05,S03,P037,3,447.0
4409,2026-07-05,S03,P038,4,996.0
4410,2026-07-05,S03,P039,1,29.0
4411,2026-07-05,S03,P040,4,1796.0
4412,2026-07-05,S04,P001,2,1798.0
4413,2026-07-05,S04,P002,1,1499.0
4414,2026-07-05,S04,P003,2,2598.0
4415,2026-07-05,S04,P004,6,1494.0
4416,2026-07-05,S04,P005,7,1393.0
4417,2026-07-05,S04,P006,13,10387.0
4418,2026-07-05,S04,P008,1,699.0
4419,2026-07-05,S04,P009,2,4998.0
4420,2026-07-05,S04,P010,6,5394.0
4421,2026-07-05,S04,P011,3,4797.0
4422,2026-07-05,S04,P012,1,1899.0
4423,2026-07-05,S04,P016,1,7499.0
4424,2026-07-05,S04,P018,1,8999.0
4425,2026-07-05,S04,P019,3,1497.0
4426,2026-07-05,S04,P020,6,2094.0
4427,2026-07-05,S04,P021,6,594.0
4428,2026-07-05,S04,P022,3,1197.0
4429,2026-07-05,S04,P023,4,996.0
4430,2026-07-05,S04,P024,1,1299.0
4431,2026-07-05,S04,P025,2,698.0
4432,2026-07-05,S04,P028,2,598.0
4433,2026-07-05,S04,P029,2,498.0
4434,2026-07-05,S04,P030,4,796.0
4435,2026-07-05,S04,P031,7,4893.0
4436,2026-07-05,S04,P032,2,698.0
4437,2026-07-05,S04,P033,1,199.0
4438,2026-07-05,S04,P034,5,395.0
4439,2026-07-05,S04,P035,3,177.0
4440,2026-07-05,S04,P036,2,258.0
4441,2026-07-05,S04,P037,3,447.0
4442,2026-07-05,S04,P038,2,498.0
4443,2026-07-05,S04,P039,3,87.0
4444,2026-07-05,S04,P040,3,1347.0
4445,2026-07-05,S05,P001,1,899.0
4446,2026-07-05,S05,P002,2,2998.0
4447,2026-07-05,S05,P003,1,1299.0
4448,2026-07-05,S05,P004,3,747.0
4449,2026-07-05,S05,P005,4,796.0
4450,2026-07-05,S05,P006,3,2397.0
4451,2026-07-05,S05,P007,3,3897.0
4452,2026-07-05,S05,P009,4,9996.0
4453,2026-07-05,S05,P010,1,899.0
4454,2026-07-05,S05,P011,1,1599.0
4455,2026-07-05,S05,P014,3,897.0
4456,2026-07-05,S05,P019,3,1497.0
4457,2026-07-05,S05,P020,1,349.0
4458,2026-07-05,S05,P021,3,297.0
4459,2026-07-05,S05,P025,3,1047.0
4460,2026-07-05,S05,P028,1,299.0
4461,2026-07-05,S05,P029,3,747.0
4462,2026-07-05,S05,P030,2,398.0
4463,2026-07-05,S05,P031,2,1398.0
4464,2026-07-05,S05,P032,1,349.0
4465,2026-07-05,S05,P033,1,199.0
4466,2026-07-05,S05,P034,2,158.0
4467,2026-07-05,S05,P035,4,236.0
4468,2026-07-05,S05,P036,1,129.0
4469,2026-07-05,S05,P038,1,249.0
4470,2026-07-05,S05,P039,1,29.0
4471,2026-07-06,S01,P001,4,3596.0
4472,2026-07-06,S01,P002,2,2998.0
4473,2026-07-06,S01,P003,2,2598.0
4474,2026-07-06,S01,P004,5,1245.0
4475,2026-07-06,S01,P005,6,1194.0
4476,2026-07-06,S01,P006,3,2397.0
4477,2026-07-06,S01,P007,2,2598.0
4478,2026-07-06,S01,P008,3,2097.0
4479,2026-07-06,S01,P009,1,2499.0
4480,2026-07-06,S01,P010,1,899.0
4481,2026-07-06,S01,P011,1,1599.0
4482,2026-07-06,S01,P012,2,3798.0
4483,2026-07-06,S01,P014,1,299.0
4484,2026-07-06,S01,P015,1,5499.0
4485,2026-07-06,S01,P016,1,7499.0
4486,2026-07-06,S01,P019,1,499.0
4487,2026-07-06,S01,P020,5,1745.0
4488,2026-07-06,S01,P021,4,396.0
4489,2026-07-06,S01,P024,2,2598.0
4490,2026-07-06,S01,P025,1,349.0
4491,2026-07-06,S01,P029,4,996.0
4492,2026-07-06,S01,P030,5,995.0
4493,2026-07-06,S01,P031,2,1398.0
4494,2026-07-06,S01,P032,2,698.0
4495,2026-07-06,S01,P034,6,474.0
4496,2026-07-06,S01,P035,3,177.0
4497,2026-07-06,S01,P036,3,387.0
4498,2026-07-06,S01,P038,1,249.0
4499,2026-07-06,S01,P040,1,449.0
4500,2026-07-06,S02,P001,3,2697.0
4501,2026-07-06,S02,P002,2,2998.0
4502,2026-07-06,S02,P003,2,2598.0
4503,2026-07-06,S02,P004,8,1992.0
4504,2026-07-06,S02,P005,7,1393.0
4505,2026-07-06,S02,P006,9,7191.0
4506,2026-07-06,S02,P007,3,3897.0
4507,2026-07-06,S02,P009,4,9996.0
4508,2026-07-06,S02,P010,1,899.0
4509,2026-07-06,S02,P011,3,4797.0
4510,2026-07-06,S02,P012,1,1899.0
4511,2026-07-06,S02,P014,3,897.0
4512,2026-07-06,S02,P015,1,5499.0
4513,2026-07-06,S02,P019,1,499.0
4514,2026-07-06,S02,P020,2,698.0
4515,2026-07-06,S02,P021,7,693.0
4516,2026-07-06,S02,P022,1,399.0
4517,2026-07-06,S02,P023,1,249.0
4518,2026-07-06,S02,P024,2,2598.0
4519,2026-07-06,S02,P025,3,1047.0
4520,2026-07-06,S02,P026,1,799.0
4521,2026-07-06,S02,P028,1,299.0
4522,2026-07-06,S02,P029,3,747.0
4523,2026-07-06,S02,P030,2,398.0
4524,2026-07-06,S02,P032,3,1047.0
4525,2026-07-06,S02,P033,2,398.0
4526,2026-07-06,S02,P034,5,395.0
4527,2026-07-06,S02,P035,3,177.0
4528,2026-07-06,S02,P036,1,129.0
4529,2026-07-06,S02,P037,2,298.0
4530,2026-07-06,S02,P040,2,898.0
4531,2026-07-06,S03,P001,6,5394.0
4532,2026-07-06,S03,P002,1,1499.0
4533,2026-07-06,S03,P003,1,1299.0
4534,2026-07-06,S03,P004,5,1245.0
4535,2026-07-06,S03,P005,2,398.0
4536,2026-07-06,S03,P006,9,7191.0
4537,2026-07-06,S03,P007,2,2598.0
4538,2026-07-06,S03,P008,2,1398.0
4539,2026-07-06,S03,P009,3,7497.0
4540,2026-07-06,S03,P010,2,1798.0
4541,2026-07-06,S03,P012,1,1899.0
4542,2026-07-06,S03,P013,2,7998.0
4543,2026-07-06,S03,P014,5,1495.0
4544,2026-07-06,S03,P019,2,998.0
4545,2026-07-06,S03,P020,4,1396.0
4546,2026-07-06,S03,P021,7,693.0
4547,2026-07-06,S03,P023,2,498.0
4548,2026-07-06,S03,P025,2,698.0
4549,2026-07-06,S03,P027,1,599.0
4550,2026-07-06,S03,P028,2,598.0
4551,2026-07-06,S03,P029,4,996.0
4552,2026-07-06,S03,P030,4,796.0
4553,2026-07-06,S03,P032,1,349.0
4554,2026-07-06,S03,P033,1,199.0
4555,2026-07-06,S03,P034,3,237.0
4556,2026-07-06,S03,P035,5,295.0
4557,2026-07-06,S03,P038,1,249.0
4558,2026-07-06,S03,P039,1,29.0
4559,2026-07-06,S03,P040,1,449.0
4560,2026-07-06,S04,P001,2,1798.0
4561,2026-07-06,S04,P002,1,1499.0
4562,2026-07-06,S04,P003,3,3897.0
4563,2026-07-06,S04,P004,1,249.0
4564,2026-07-06,S04,P005,6,1194.0
4565,2026-07-06,S04,P006,5,3995.0
4566,2026-07-06,S04,P009,1,2499.0
4567,2026-07-06,S04,P011,1,1599.0
4568,2026-07-06,S04,P012,1,1899.0
4569,2026-07-06,S04,P013,2,7998.0
4570,2026-07-06,S04,P014,3,897.0
4571,2026-07-06,S04,P015,1,5499.0
4572,2026-07-06,S04,P019,1,499.0
4573,2026-07-06,S04,P021,5,495.0
4574,2026-07-06,S04,P022,2,798.0
4575,2026-07-06,S04,P023,1,249.0
4576,2026-07-06,S04,P025,3,1047.0
4577,2026-07-06,S04,P029,1,249.0
4578,2026-07-06,S04,P030,2,398.0
4579,2026-07-06,S04,P031,2,1398.0
4580,2026-07-06,S04,P032,3,1047.0
4581,2026-07-06,S04,P033,2,398.0
4582,2026-07-06,S04,P034,6,474.0
4583,2026-07-06,S04,P035,2,118.0
4584,2026-07-06,S04,P036,2,258.0
4585,2026-07-06,S04,P037,1,149.0
4586,2026-07-06,S04,P039,1,29.0
4587,2026-07-06,S04,P040,3,1347.0
4588,2026-07-06,S05,P001,3,2697.0
4589,2026-07-06,S05,P003,1,1299.0
4590,2026-07-06,S05,P004,3,747.0
4591,2026-07-06,S05,P005,1,199.0
4592,2026-07-06,S05,P006,3,2397.0
4593,2026-07-06,S05,P007,1,1299.0
4594,2026-07-06,S05,P008,1,699.0
4595,2026-07-06,S05,P009,1,2499.0
4596,2026-07-06,S05,P011,1,1599.0
4597,2026-07-06,S05,P014,5,1495.0
4598,2026-07-06,S05,P017,1,11999.0
4599,2026-07-06,S05,P019,2,998.0
4600,2026-07-06,S05,P020,4,1396.0
4601,2026-07-06,S05,P021,7,693.0
4602,2026-07-06,S05,P024,1,1299.0
4603,2026-07-06,S05,P025,1,349.0
4604,2026-07-06,S05,P028,2,598.0
4605,2026-07-06,S05,P029,1,249.0
4606,2026-07-06,S05,P031,1,699.0
4607,2026-07-06,S05,P034,1,79.0
4608,2026-07-06,S05,P035,1,59.0
4609,2026-07-06,S05,P036,1,129.0
4610,2026-07-06,S05,P040,1,449.0
4611,2026-07-07,S01,P001,3,2697.0
4612,2026-07-07,S01,P002,4,5996.0
4613,2026-07-07,S01,P003,2,2598.0
4614,2026-07-07,S01,P004,2,498.0
4615,2026-07-07,S01,P005,4,796.0
4616,2026-07-07,S01,P006,5,3995.0
4617,2026-07-07,S01,P007,3,3897.0
4618,2026-07-07,S01,P008,3,2097.0
4619,2026-07-07,S01,P009,1,2499.0
4620,2026-07-07,S01,P011,2,3198.0
4621,2026-07-07,S01,P012,1,1899.0
4622,2026-07-07,S01,P013,2,7998.0
4623,2026-07-07,S01,P014,5,1495.0
4624,2026-07-07,S01,P019,4,1996.0
4625,2026-07-07,S01,P020,2,698.0
4626,2026-07-07,S01,P021,9,891.0
4627,2026-07-07,S01,P023,1,249.0
4628,2026-07-07,S01,P025,4,1396.0
4629,2026-07-07,S01,P027,2,1198.0
4630,2026-07-07,S01,P028,4,1196.0
4631,2026-07-07,S01,P029,4,996.0
4632,2026-07-07,S01,P030,1,199.0
4633,2026-07-07,S01,P032,3,1047.0
4634,2026-07-07,S01,P033,2,398.0
4635,2026-07-07,S01,P034,3,237.0
4636,2026-07-07,S01,P035,4,236.0
4637,2026-07-07,S01,P036,2,258.0
4638,2026-07-07,S01,P037,6,894.0
4639,2026-07-07,S01,P038,4,996.0
4640,2026-07-07,S01,P039,1,29.0
4641,2026-07-07,S01,P040,2,898.0
4642,2026-07-07,S02,P001,3,2697.0
4643,2026-07-07,S02,P002,1,1499.0
4644,2026-07-07,S02,P003,3,3897.0
4645,2026-07-07,S02,P004,5,1245.0
4646,2026-07-07,S02,P005,2,398.0
4647,2026-07-07,S02,P006,11,8789.0
4648,2026-07-07,S02,P007,5,6495.0
4649,2026-07-07,S02,P008,1,699.0
4650,2026-07-07,S02,P009,3,7497.0
4651,2026-07-07,S02,P010,3,2697.0
4652,2026-07-07,S02,P011,4,6396.0
4653,2026-07-07,S02,P012,1,1899.0
4654,2026-07-07,S02,P014,4,1196.0
4655,2026-07-07,S02,P018,1,8999.0
4656,2026-07-07,S02,P019,5,2495.0
4657,2026-07-07,S02,P020,1,349.0
4658,2026-07-07,S02,P021,6,594.0
4659,2026-07-07,S02,P022,4,1596.0
4660,2026-07-07,S02,P023,2,498.0
4661,2026-07-07,S02,P024,1,1299.0
